corregimie,ndvi_anom,fecha,vci,spi_1
Villarreal,0.247417028212,2024-11-01,68.3122858909,1.34204715025
El Copé,0.143196331908,2024-11-01,71.8155872109,0.829867433722
El Palmar,0.443840954277,2024-11-01,70.2241199074,0.280752124214
El Picacho,0.404279560761,2024-11-01,75.1832939252,1.06130898194
La Pava,0.488609964692,2024-11-01,83.7531457899,0.593711861948
Olá (Cabecera),0.159489806426,2024-11-01,74.2669382194,0.693279098222
Cañaveral,0.56494443315,2024-11-01,88.2113782026,0.28838085524
Chiguirí Arriba,-0.190105472972,2024-11-01,48.4644269646,0.159571274957
Coclé,0.0353166456618,2024-11-01,48.8008063188,0.933084066252
El Coco,0.151334974285,2024-11-01,67.2440923536,0.882410321316
Victoriano Lorenzo,0.397648189065,2024-11-01,79.5869473314,0.256215057062
Penonomé (Cabecera),0.526725702382,2024-11-01,78.9330872573,0.337991367355
Río Grande,0.312335962494,2024-11-01,74.5217364998,0.766134983042
Río Indio,0.793819192718,2024-11-01,87.9671886341,-0.971840446384
Toabré,0.499150235917,2024-11-01,77.7403895501,-0.179184758129
Tulú,0.627213302128,2024-11-01,84.0055810055,-0.844854550636
Reicito,0.766939846021,2024-11-01,88.5950481113,-1.12621166752
Tucue,0.624033131604,2024-11-01,81.9135151321,-0.749621217863
Las Minas,0.328002351122,2024-11-01,74.6881227557,-0.135566798933
San Miguel,0.484660475239,2024-11-01,76.8297865272,-0.657951794724
Ovalle,0.729633744946,2024-11-01,80.6333150385,-0.0690279756876
Pajonal,-0.0155741225069,2024-11-01,63.9438510683,0.283096627799
Aguadulce (Cabecera),0.501812402906,2024-12-01,38.1956888437,3.35497472723
Barrios Unidos,0.0623043722284,2024-12-01,52.3766336858,3.55618118757
El Cristo,-0.0655649067834,2024-12-01,76.8506780023,3.24078884863
El Hato de San Juan de Dios,0.280626833439,2024-12-01,63.2170182208,2.90105091664
El Roble,-0.445645195569,2024-12-01,57.2784685629,3.9346129585
Pocrí,0.911125996709,2024-12-01,7.67128453757,3.1008523163
Pueblos Unidos,0.521370373666,2024-12-01,57.2661352998,3.51387748459
Virgen del Carmen,0.595098665782,2024-12-01,0,3.19962184086
Antón (Cabecera),0.276765255681,2024-12-01,70.4328064686,2.11849966222
Caballero,0.0460621391733,2024-12-01,0,1.50955189913
Cabuya,-0.478155515834,2024-12-01,18.7154119356,1.62728241804
El Chirú,0.307912389461,2024-12-01,66.9300328536,2.41286142173
El Retiro,0.310668630608,2024-12-01,72.42503473,2.07968994563
El Valle,-1,2024-12-01,0,1.43098616174
Juan Díaz,-0.197177313006,2024-12-01,52.9231887455,1.97412279986
Río Hato,0.410351770497,2024-12-01,64.1423907497,2.35219769141
San Juan de Dios,-1,2024-12-01,33.5368112906,1.38728117349
Santa Rita,0.363009033104,2024-12-01,62.9583816478,1.74927644365
El Harino,-0.33311955769,2024-12-01,39.7483757709,1.42546496608
El Potrero,-0.170034286515,2024-12-01,24.2940266553,1.51251972589
La Pintada (Cabecera),0.214537467731,2024-12-01,50.1675530252,1.3480319773
Las Lomas,-0.437470209634,2024-12-01,0,1.51364350701
Llano Grande,0.6436437648,2024-12-01,65.6723933473,1.2083962547
Llano Norte,-0.653427746963,2024-12-01,37.4312828717,1.12799076228
Piedras Gordas,0.632790633041,2024-12-01,71.0604069368,1.40447820827
Capellanía,0.277192827081,2024-12-01,5.76024119878,2.88908101115
El Caño,0.391352569805,2024-12-01,22.7172970947,1.93639885144
Guzmán,-0.103545012778,2024-12-01,37.6714635818,1.54339890797
Las Huacas,-1,2024-12-01,0,1.82075108631
Natá (Cabecera),0.106955358196,2024-12-01,22.2652356444,2.72852384963
Toza,0.867176033949,2024-12-01,69.1431290514,2.37247486811
Villarreal,-0.764085412025,2024-12-01,54.493823517,2.67410741377
El Copé,-1,2024-12-01,0,1.82679500984
El Palmar,-0.565895107706,2024-12-01,5.25593723825,1.54638917629
El Picacho,0.916921913624,2024-12-01,0,2.22924017419
La Pava,-1,2024-12-01,0,1.78126361765
Olá (Cabecera),-0.0864821631565,2024-12-01,0,1.87494459562
Cañaveral,-0.14623079582,2024-12-01,34.4978246817,1.43790324729
Chiguirí Arriba,-0.34102900856,2024-12-01,44.9455983503,1.35240211299
Coclé,0.112393719667,2024-12-01,47.7095785326,2.06936916423
El Coco,-0.0194267709467,2024-12-01,51.1014790266,1.95198404221
Victoriano Lorenzo,-0.482423105175,2024-12-01,29.0221647876,1.30233822921
Penonomé (Cabecera),-0.133477151824,2024-12-01,30.1173439567,1.35890644838
Río Grande,0.155146907286,2024-12-01,41.1023616667,1.89947904564
Río Indio,-0.178768323273,2024-12-01,56.3588295723,0.961329382493
Toza,1,2025-01-01,81.7847931115,1.46867316606
Toabré,0.00676203205613,2024-12-01,57.4690391035,1.18774993557
Tulú,0.453362255666,2024-12-01,79.3875867177,1.10254042999
Reicito,0.705420620528,2024-12-01,86.1777963501,0.926596124261
Tucue,0.502309749892,2024-12-01,83.0081848856,1.07673558834
Las Minas,0.0239425265392,2024-12-01,57.1866196788,1.19667142903
San Miguel,0.368163016164,2024-12-01,75.4027728477,1.1003007464
Ovalle,0.20076187064,2024-12-01,65.3598947409,1.28643262182
Pajonal,-0.663396928581,2024-12-01,25.1224281139,1.33679475125
Aguadulce (Cabecera),0.967227280788,2025-01-01,93.4869162078,1.72001356137
Barrios Unidos,0.808665359991,2025-01-01,94.6020798133,1.64483705623
El Cristo,-0.20561037461,2025-01-01,86.5182405392,1.74729153473
El Hato de San Juan de Dios,1,2025-01-01,89.2406692605,1.49420639074
El Roble,0.366506957627,2025-01-01,82.8097986599,1.55676589722
Pocrí,0.240435600281,2025-01-01,100,1.75644323198
Pueblos Unidos,0.476407343365,2025-01-01,86.3048943236,1.50056407389
Virgen del Carmen,1,2025-01-01,100,1.82184016208
Antón (Cabecera),1,2025-01-01,100,1.24350997724
Caballero,0.767913182576,2025-01-01,98.2283138015,1.43603140476
El Chirú,1,2025-01-01,100,1.52477904264
El Valle,-1,2025-01-01,38.1142329168,1.26307750344
Juan Díaz,0.819962757417,2025-01-01,100,1.20858330624
Río Hato,1,2025-01-01,100,1.54857792891
San Juan de Dios,-0.466889823469,2025-01-01,76.7053356908,1.40811240376
El Harino,0.173450926532,2025-01-01,67.4751871457,1.43106431244
El Potrero,0.710473994087,2025-01-01,88.4157697574,1.2095897116
La Pintada (Cabecera),0.636895479841,2025-01-01,81.7669192264,1.15138465632
Las Lomas,0.199693711706,2025-01-01,84.3900913937,1.55893567758
Llano Grande,0.444956807948,2025-01-01,78.4755952331,1.18047607208
Llano Norte,0.416526803016,2025-01-01,77.1048081225,1.16311096362
Piedras Gordas,0.823759795081,2025-01-01,91.8716681915,1.19099636552
Capellanía,0.551005681196,2025-01-01,100,1.67496527931
El Caño,1,2025-01-01,97.9303896901,1.37994223067
Guzmán,1,2025-01-01,100,1.46221031335
Las Huacas,-0.247749908264,2025-01-01,86.4369483682,1.1420900031
Natá (Cabecera),0.992971079517,2025-01-01,94.5411052583,1.55279869903
El Copé,-0.173757791519,2025-01-01,85.6096193038,1.2279369914
El Palmar,-0.406560889865,2025-01-01,66.2615733279,1.21134494485
El Picacho,0.0709094926715,2025-01-01,72.374486129,1.5512098737
La Pava,1,2025-01-01,100,1.50397693749
Olá (Cabecera),0.288096636534,2025-01-01,85.0339663189,1.36161045033
Cañaveral,0.669243767858,2025-01-01,84.1340772877,1.10591186704
Chiguirí Arriba,-1,2025-01-01,20.5235378335,1.2420783986
Coclé,0.749292151596,2025-01-01,86.6342254776,1.16906985396
El Coco,1,2025-01-01,93.0362844885,1.17246300726
Victoriano Lorenzo,-0.930391666348,2025-01-01,50.6239124309,1.26390727953
Penonomé (Cabecera),0.376389634652,2025-01-01,81.4995963644,1.05275783999
Río Grande,1,2025-01-01,94.7755386228,1.25825987501
Río Indio,-0.86108534416,2025-01-01,35.0057935336,1.08265294483
Toabré,-0.503007298631,2025-01-01,42.7645339384,1.1361985159
Tulú,0.174683257569,2025-01-01,67.8371532777,1.21650689212
Reicito,-0.121772498137,2025-01-01,60.0313347761,1.2384348858
Tucue,-0.00148357680018,2025-01-01,58.5052186442,1.19629129904
Las Minas,0.389577298953,2025-01-01,79.1533775635,1.15694804629
San Miguel,-0.438808546863,2025-01-01,29.2426734838,1.16334313786
Ovalle,-1,2025-01-01,26.4396147346,1.07209412267
Pajonal,-0.758947133641,2025-01-01,25.4147739982,1.4406407539
Aguadulce (Cabecera),0.165545706045,2025-02-01,100,2.49278640068
Barrios Unidos,0.449681374625,2025-02-01,100,2.69372107877
El Cristo,0.568211953156,2025-02-01,100,2.27428619391
El Hato de San Juan de Dios,0.605421364307,2025-02-01,100,2.38996780794
El Roble,0.797232213488,2025-02-01,100,1.97699914437
Pueblos Unidos,0.843830696313,2025-02-01,100,1.6842387459
Antón (Cabecera),0.90304497602,2025-02-01,100,4.01803187409
Caballero,0.911095485353,2025-02-01,100,4.61831375155
Cabuya,0.926938696727,2025-02-01,100,4.74338402279
El Chirú,0.431444565918,2025-02-01,93.120323072,3.65778414289
El Retiro,0.776567610038,2025-02-01,100,3.69780254214
El Valle,0.0219426007162,2025-02-01,77.2019159348,5.77610422969
Juan Díaz,0.788570388447,2025-02-01,100,4.18959654836
Río Hato,0.799226546797,2025-02-01,100,3.5984650089
San Juan de Dios,0.158239096532,2025-02-01,100,4.70315779766
Santa Rita,0.775692534872,2025-02-01,100,4.23760853977
El Harino,0.430512153132,2025-02-01,75.0639492911,4.91229733971
El Potrero,1,2025-02-01,100,5.09640140398
La Pintada (Cabecera),1,2025-02-01,100,4.81184084769
Las Lomas,0.0416187336036,2025-02-01,76.623517487,4.97898527904
Llano Grande,0.15402631993,2025-02-01,71.2251655994,4.66925631023
Llano Norte,-0.370843733578,2025-02-01,51.0222830039,4.07339261666
Piedras Gordas,0.488271457051,2025-02-01,80.3052541127,4.5674984529
Capellanía,0.347857032811,2025-02-01,100,3.53404421412
El Caño,0.732493607643,2025-02-01,100,4.50480236679
Guzmán,0.984757933695,2025-02-01,100,4.88580619394
Las Huacas,0.222753748429,2025-02-01,95.0230127662,4.13420659763
Natá (Cabecera),0.150518260426,2025-02-01,85.6071202566,3.86362427052
Toza,0.716886238618,2025-02-01,100,3.57256027744
Villarreal,0.4609860199,2025-02-01,100,3.30304280901
El Copé,0.689145599802,2025-02-01,100,4.05500640413
El Palmar,0.356924180449,2025-02-01,76.7141084621,4.66064602033
El Picacho,0.290902798374,2025-02-01,100,3.64495680669
La Pava,1,2025-02-01,100,4.1466891365
Cañaveral,1,2025-02-01,100,4.96572592555
Chiguirí Arriba,-0.447929843032,2025-02-01,50.7362549644,5.35565359882
Coclé,0.656284246005,2025-02-01,97.7141392591,4.49959307912
El Coco,1,2025-02-01,100,4.3661854041
Victoriano Lorenzo,-0.0341599270904,2025-02-01,79.8181831466,4.54394542661
Penonomé (Cabecera),0.71508293766,2025-02-01,99.3780474953,4.75108877762
Río Grande,0.0621054897596,2025-02-01,100,4.85789055592
Río Indio,-0.236130623784,2025-02-01,57.4431046024,4.80027586967
Toabré,-0.132743838427,2025-02-01,61.3443765702,4.61702237384
Tulú,-0.162505985923,2025-02-01,56.5711387194,4.43621747171
Reicito,0.215915074197,2025-02-01,71.6700379551,4.93410637664
Tucue,0.0709048494562,2025-02-01,66.447439044,4.55847965951
Las Minas,0.65143323051,2025-02-01,88.9929867909,4.74266391793
San Miguel,-0.272955149109,2025-02-01,58.4188926208,4.97558805036
Ovalle,-0.458603693438,2025-02-01,49.8012343491,5.30003234353
Pajonal,-0.382009258658,2025-02-01,59.2522863439,4.79691716536
Aguadulce (Cabecera),0.1551298868,2025-03-01,100,0.461959667024
Barrios Unidos,0.784008841817,2025-03-01,92.6909925187,0.529509790846
El Cristo,-0.341007691941,2025-03-01,100,0.805288357042
El Hato de San Juan de Dios,-0.831961661577,2025-03-01,89.3998535009,1.06198639685
El Roble,0.0430512792438,2025-03-01,83.6320262718,0.569766955305
Pueblos Unidos,0.520951466318,2025-03-01,92.3283934732,0.925645817533
Antón (Cabecera),0.354716867269,2025-03-01,100,0.548236338775
Caballero,0.455304771662,2025-03-01,71.2234620034,0.571708194371
Cabuya,0.385405659676,2025-03-01,84.2955884559,0.774183998296
El Chirú,0.354778208301,2025-03-01,76.7596431448,0.901152785133
El Retiro,-0.154371614483,2025-03-01,89.3616294145,1.14489563133
El Valle,-0.550896496538,2025-03-01,50.3414643216,0.369528323971
Juan Díaz,-0.191820681839,2025-03-01,77.0081485376,0.429545511836
Río Hato,0.73974079085,2025-03-01,82.0158377339,1.31493070295
San Juan de Dios,0.467834236499,2025-03-01,56.1603466834,0.523695611264
Santa Rita,0.236395621672,2025-03-01,89.4085187233,0.87252639219
El Harino,-0.278585217883,2025-03-01,39.3360889668,2.5249699318
El Potrero,-0.653103844922,2025-03-01,35.683109417,1.05693564218
La Pintada (Cabecera),-0.267878028007,2025-03-01,15.1934508505,0.915980401572
Las Lomas,-0.707496886098,2025-03-01,27.8448666045,2.23135663607
Llano Grande,-0.857818062268,2025-03-01,8.37323920929,1.12208008584
Llano Norte,-1,2025-03-01,22.3531503659,1.89535770513
Piedras Gordas,-0.627870943928,2025-03-01,29.861693013,2.10934100417
Capellanía,0.42044822375,2025-03-01,90.4128596995,0.444714413825
El Caño,-0.339131755176,2025-03-01,71.8185639233,0.795881281769
Guzmán,0.316993477393,2025-03-01,57.0260790538,1.29675533447
Las Huacas,-0.682932993257,2025-03-01,60.599332866,2.16229269353
Natá (Cabecera),-0.00321685532557,2025-03-01,67.5820916956,0.303639686598
Toza,0.33373644948,2025-03-01,75.2533540387,1.03652251473
Villarreal,-0.354844714914,2025-03-01,86.1973078738,0.901403483212
El Copé,0.125640853451,2025-03-01,60.6829087587,1.84250134634
El Palmar,-1,2025-03-01,7.04327199388,2.15630721739
El Picacho,-0.0512473282094,2025-03-01,66.7255483151,1.15870213777
La Pava,-0.101147666574,2025-03-01,71.1304460467,1.25964400497
Olá (Cabecera),-0.316913425922,2025-03-01,62.9780854768,1.45865541261
Cañaveral,0.251928054293,2025-03-01,36.9719138198,0.562665472193
Chiguirí Arriba,-0.827991664235,2025-03-01,33.27953777,0.126663634999
Coclé,0.140184148604,2025-03-01,60.2988026295,0.494694576411
El Coco,-0.531667940231,2025-03-01,53.4772839111,0.395047930633
Victoriano Lorenzo,-0.815535024167,2025-03-01,20.3364426069,0.406321512881
Penonomé (Cabecera),0.0428810050767,2025-03-01,43.4244219346,0.469084681614
Río Grande,-0.459898777903,2025-03-01,62.0629837011,0.568466721707
Río Indio,-1,2025-03-01,28.011383721,0.926272254595
Toabré,-1,2025-03-01,14.3232517243,0.411841004861
Tulú,-1,2025-03-01,27.2821198061,1.11047855629
Reicito,-1,2025-03-01,21.6951316076,0.968872485787
Tucue,-0.873156620512,2025-03-01,31.3032147236,0.804315552259
Las Minas,-0.9890500266,2025-03-01,27.8553103563,0.612675850748
San Miguel,-1,2025-03-01,22.6432178855,0.611316702914
Ovalle,-0.911209365997,2025-03-01,29.4365488444,0.236787229963
Pajonal,-0.211492204598,2025-03-01,47.0588271888,0.286137987198
Aguadulce (Cabecera),0.736586054487,2025-04-01,89.9639233023,-0.091211716821
Barrios Unidos,0.0445428344775,2025-04-01,66.5538125058,-0.11935012732
El Cristo,0.679272451399,2025-04-01,91.2537914727,-0.167704919736
El Hato de San Juan de Dios,0.454421363828,2025-04-01,71.3579495704,-0.214320913617
El Roble,0.223175026812,2025-04-01,71.6793622463,0.0974454180838
Pocrí,0.267221275717,2025-04-01,79.0360294863,-0.195013806381
Pueblos Unidos,0.518184224427,2025-04-01,68.0151351862,-0.0423852437321
Virgen del Carmen,0.488365014394,2025-04-01,100,-0.160136739639
Antón (Cabecera),0.49510982488,2025-04-01,58.8424097418,0.0793284292265
Caballero,0.111556812701,2025-04-01,65.7074893174,0.101724992427
Cabuya,0.697887463504,2025-04-01,81.3046643118,-0.0439067281445
El Chirú,0.320321612144,2025-04-01,52.2072188078,-0.0778194026799
El Retiro,0.6661777344,2025-04-01,72.8158452425,-0.0573938495308
El Valle,-0.0478233893686,2025-04-01,59.0203053224,0.0320981495061
Juan Díaz,0.322312302103,2025-04-01,57.4842778156,0.115145369431
Río Hato,0.529922819195,2025-04-01,67.8103520055,-0.168348126554
San Juan de Dios,0.0424889184968,2025-04-01,60.0018353759,0.139166475918
Santa Rita,0.605314739179,2025-04-01,73.6812670865,0.0607427972467
El Harino,-0.171161400921,2025-04-01,47.8832866399,0.0819074042244
El Potrero,0.0466450877492,2025-04-01,45.5525937973,-0.165221392784
La Pintada (Cabecera),-0.017788160403,2025-04-01,47.5774501822,-0.0598275665392
Las Lomas,-0.445696423121,2025-04-01,42.7891089538,-0.0449791074216
Llano Grande,-0.556815710785,2025-04-01,39.2720818704,0.0812383191454
Llano Norte,-0.379554903689,2025-04-01,46.4568450002,0.13929787637
Piedras Gordas,-0.547368521559,2025-04-01,41.037238107,0.0960428472976
Capellanía,0.291096884822,2025-04-01,64.338668472,-0.191858120334
El Caño,0.00873662528765,2025-04-01,69.2722404654,-0.129226708358
Guzmán,0.0906977388837,2025-04-01,56.3997969272,-0.202050102849
Las Huacas,0.384744305921,2025-04-01,70.6723710908,-0.400320592259
Natá (Cabecera),0.414665474015,2025-04-01,77.3176366215,-0.177166962847
Toza,0.701077817926,2025-04-01,68.3600566014,-0.249444269451
Villarreal,0.50647427019,2025-04-01,72.963562093,-0.279784098402
El Copé,0.74330249021,2025-04-01,82.6822629754,-0.369492349411
El Palmar,-0.409828333146,2025-04-01,40.0034363685,-0.139639515612
El Picacho,0.350686042007,2025-04-01,62.1929685107,-0.266997163799
La Pava,0.424044103812,2025-04-01,69.5659407355,-0.225340365007
Olá (Cabecera),0.405852220445,2025-04-01,63.4814304486,-0.261481073335
Cañaveral,0.0998489846478,2025-04-01,50.2444288289,0.00215784623643
Chiguirí Arriba,-0.271071253584,2025-04-01,46.3941051389,0.138489359548
Coclé,0.794696699718,2025-04-01,60.7651913825,-0.0187713172884
El Coco,0.345031168899,2025-04-01,58.7847730835,0.105621355993
Victoriano Lorenzo,-0.051662367551,2025-04-01,53.4825919359,0.210341154974
Penonomé (Cabecera),0.0813719716249,2025-04-01,49.5135935347,0.117214925169
Río Grande,0.0930876425552,2025-04-01,60.5719375639,-0.0699840949126
Río Indio,-0.726355947272,2025-04-01,34.4158120341,0.174768984308
Toabré,-0.65064504555,2025-04-01,37.8468733745,0.218236388945
Tulú,-0.688080988622,2025-04-01,33.0326565659,0.0882969833296
Reicito,-0.301247597526,2025-04-01,48.6354777474,0.125304040327
Tucue,-1,2025-04-01,22.9910132672,0.125567572646
Las Minas,-0.687884759353,2025-04-01,33.4241681676,0.0666485308401
San Miguel,-1,2025-04-01,25.0912520211,0.209272283294
Ovalle,-0.740213314394,2025-04-01,31.722809314,0.160970862976
Pajonal,0.24049958899,2025-04-01,66.2508186642,0.180641579197
Aguadulce (Cabecera),0.66861675833,2025-05-01,72.5973554211,0.256241544159
Barrios Unidos,0.416106343352,2025-05-01,65.2519472217,0.237031537496
El Cristo,0.438993855095,2025-05-01,68.3221356921,0.216131341238
El Hato de San Juan de Dios,0.486146629959,2025-05-01,66.8977125304,0.265139018479
El Roble,0.333620779529,2025-05-01,64.218585964,0.0606523121267
Pocrí,0.810331981163,2025-05-01,75.2978224211,0.322028883194
Pueblos Unidos,0.454281823414,2025-05-01,67.3959479653,0.164572571705
Virgen del Carmen,0.923835776017,2025-05-01,79.7953402895,0.289648651456
Antón (Cabecera),0.810162852274,2025-05-01,84.5402076439,0.824355674537
Caballero,0.26075189352,2025-05-01,70.4662175632,1.03926718451
Cabuya,0.294062284933,2025-05-01,68.6785307386,1.06215798903
El Chirú,0.610372259316,2025-05-01,73.6885658762,0.691066199219
El Retiro,0.231822656054,2025-05-01,67.6762505596,0.810534081296
El Valle,-0.0841352176913,2025-05-01,54.6083251694,1.03043344042
Juan Díaz,0.154420826129,2025-05-01,56.1391437376,0.772529395759
Río Hato,0.309390679327,2025-05-01,62.4599835574,0.683619828313
San Juan de Dios,0.189934432753,2025-05-01,65.6955034098,1.00327500006
Santa Rita,0.166566671433,2025-05-01,67.1849777505,0.976752732137
El Harino,-0.109074313382,2025-05-01,52.7195965207,0.720830864166
El Potrero,-0.333921200077,2025-05-01,42.6573939029,0.543524249616
La Pintada (Cabecera),-0.296333696174,2025-05-01,43.8932953626,0.54316878284
Las Lomas,-0.629886987802,2025-05-01,39.8318774073,0.74110024373
Llano Grande,-0.128511812636,2025-05-01,47.410209092,0.427370839646
Llano Norte,0.400115426677,2025-05-01,73.0329464508,0.434847157917
Piedras Gordas,-0.18396539017,2025-05-01,52.6318048021,0.617716333757
Capellanía,0.661933190195,2025-05-01,71.5356260092,0.331936412912
El Caño,0.0825733734874,2025-05-01,49.8208773828,0.445295172731
Guzmán,-0.0000346540606681,2025-05-01,53.4128442068,0.635401108566
Las Huacas,0.0289470433392,2025-05-01,62.6821564134,0.803349549947
Natá (Cabecera),0.0280009939893,2025-05-01,52.5853608569,0.463613019757
Toza,0.52802960887,2025-05-01,68.8293402601,0.383502055761
Villarreal,0.462192356361,2025-05-01,63.5995833926,0.33864012149
El Copé,-0.0148503121091,2025-05-01,61.8320410883,0.774424323692
El Palmar,-0.0730686529801,2025-05-01,54.2007941078,0.803175016604
El Picacho,0.163969232336,2025-05-01,64.9421158192,0.410527751855
La Pava,-0.04686033946,2025-05-01,47.913511919,0.558983475874
Olá (Cabecera),-0.260342577566,2025-05-01,46.7799147799,0.642219672795
Cañaveral,-0.591855939201,2025-05-01,39.1937288947,0.643746446517
Chiguirí Arriba,0.346258401607,2025-05-01,65.4983373961,0.922741421417
Coclé,-0.074163544632,2025-05-01,48.2702390944,0.581940904235
El Coco,-0.265465623502,2025-05-01,42.7406668178,0.699162990433
Victoriano Lorenzo,-0.398542905209,2025-05-01,43.3983527684,0.861874141803
Penonomé (Cabecera),-0.335714831336,2025-05-01,44.1020713031,0.744171917996
Río Grande,-0.0980761499643,2025-05-01,47.2436008134,0.519782290924
Río Indio,0.775365397901,2025-05-01,82.7799795251,0.359851785892
Toabré,0.340502233322,2025-05-01,69.3631279765,0.620609147953
Tulú,-0.112826823078,2025-05-01,54.2151173007,0.371720627397
Reicito,0.310330268611,2025-05-01,66.323775228,0.381617524598
Tucue,-0.320186832735,2025-05-01,46.1072828919,0.411396392932
Las Minas,0.192599817275,2025-05-01,65.1244642181,0.565811605523
San Miguel,-0.486471587308,2025-05-01,41.3704800422,0.456125355257
Ovalle,0.682016665729,2025-05-01,78.2405828295,0.687065328574
Pajonal,-0.103930346275,2025-05-01,54.2994370534,1.00001046501
Aguadulce (Cabecera),0.461628065173,2025-06-01,72.3138903273,0.341271392448
Barrios Unidos,-0.0413612785645,2025-06-01,57.9761269598,0.419317917215
El Cristo,0.075898697709,2025-06-01,60.8365834156,0.217792734771
El Hato de San Juan de Dios,-0.42197113359,2025-06-01,48.5292665917,0.0893736921513
El Roble,0.387439891501,2025-06-01,69.3395013038,0.675126199637
Pocrí,0.000770743237808,2025-06-01,59.6111531247,0.165015809395
Pueblos Unidos,-0.0395238452613,2025-06-01,55.7153673507,0.491887391568
Virgen del Carmen,0.809699550467,2025-06-01,89.0184948639,0.185895795285
Antón (Cabecera),-0.363153636843,2025-06-01,48.3933737154,0.136407886122
Caballero,-0.769109595934,2025-06-01,37.7454374203,0.0662553301684
Cabuya,0.030548258824,2025-06-01,58.2475394466,0.148847630883
El Chirú,-0.485446421646,2025-06-01,36.4697127338,0.177410980671
El Retiro,-0.604053843557,2025-06-01,38.8726777276,0.0998360096181
El Valle,-0.662429580454,2025-06-01,33.8418734453,0.208127538487
Juan Díaz,-0.174679265196,2025-06-01,53.3621848195,0.0509588329465
Río Hato,-0.574790010936,2025-06-01,33.3778507325,0.18021594894
San Juan de Dios,-0.385218412958,2025-06-01,50.855040455,-0.022603262391
Santa Rita,-0.625897282382,2025-06-01,45.2152023612,0.0513936527623
El Harino,-0.146258172317,2025-06-01,51.5332118878,-0.809010686815
El Potrero,-0.160580920437,2025-06-01,49.3880756799,-0.903795369592
La Pintada (Cabecera),-0.336441498785,2025-06-01,42.8118476808,-0.741306376553
Las Lomas,-0.020997637081,2025-06-01,58.7690429085,-0.746934810739
Llano Grande,0.0471004210774,2025-06-01,67.1748015035,-0.619645637841
Llano Norte,-0.583130929555,2025-06-01,41.2513831849,-0.953654601948
Piedras Gordas,-0.692552975983,2025-06-01,41.1068118074,-0.771511645408
Capellanía,0.395054699341,2025-06-01,72.0148214223,-0.0236218134951
El Caño,-0.16641947214,2025-06-01,43.8524999747,-0.718872602482
Guzmán,0.443526067804,2025-06-01,78.1377322106,-0.89013492461
Las Huacas,-0.226018946709,2025-06-01,47.7023856901,-0.867135846046
Natá (Cabecera),-0.363440927856,2025-06-01,43.1657312142,-0.0974098283972
Toza,0.0441069776013,2025-06-01,58.3168249466,-0.417553691724
Villarreal,0.0591799101855,2025-06-01,58.3059243415,-0.164872903798
El Copé,-0.217275824264,2025-06-01,52.1780294609,-0.912282308409
El Palmar,-0.0263591414141,2025-06-01,53.8670789032,-0.961363818168
El Picacho,-0.0298132057365,2025-06-01,55.1600477792,-0.595959807954
La Pava,-0.0808147551404,2025-06-01,55.2869081932,-0.821718196221
Aguadulce (Cabecera),0.416672731709,2023-01-01,40.8323648363,0.865021434972
Barrios Unidos,0.421664970179,2023-01-01,48.7515381812,0.831916425104
El Hato de San Juan de Dios,-0.448905736208,2023-01-01,29.1531927,0.660614403811
El Roble,0.0520156916596,2023-01-01,35.6822228716,0.721955220488
Pocrí,-0.16553619504,2023-01-01,44.3207897238,0.889867939447
Pueblos Unidos,0.238917682551,2023-01-01,39.8879055925,0.688642913768
Virgen del Carmen,0.505456291139,2023-01-01,62.7270605448,0.822092380939
Antón (Cabecera),0.540707100598,2023-01-01,80.1746049719,1.06871984362
Caballero,0.32926676174,2023-01-01,68.59641139,0.698643844068
El Chirú,0.294142022173,2023-01-01,68.9601879616,1.13018772221
El Valle,-0.169886670846,2023-01-01,64.6911958846,0.773348569551
Juan Díaz,0.426339282028,2023-01-01,68.76398984,1.0676092896
Río Hato,1,2023-01-01,84.099091817,0.921077910148
San Juan de Dios,0.647140483965,2023-01-01,43.3638448565,0.668367685506
El Harino,0.151204800937,2023-01-01,61.9636938558,0.404776965887
El Potrero,0.45669481771,2023-01-01,53.1191638838,0.477794638446
La Pintada (Cabecera),-0.0511707787597,2023-01-01,51.7145884589,0.511396574857
Las Lomas,0.0630610100516,2023-01-01,55.1544676673,0.321810804758
Llano Grande,0.0275636467062,2023-01-01,51.5382625271,0.718959078658
Llano Norte,-0.264970211463,2023-01-01,48.6975358635,0.651170005737
Piedras Gordas,0.167060858357,2023-01-01,59.3546549238,0.536819813746
Capellanía,-0.21128809404,2023-01-01,56.0703529219,0.824637876479
El Caño,-0.0708189922173,2023-01-01,60.5178592321,0.717166191428
Guzmán,0.414203693456,2023-01-01,58.6452580133,0.446421610338
Las Huacas,-0.370687474037,2023-01-01,37.5741923779,0.14901455686
Natá (Cabecera),0.00747967413743,2023-01-01,57.1142523406,0.850135312141
Toza,0.461884127205,2023-01-01,47.9870610708,0.686004945662
El Copé,-0.123127236962,2023-01-01,47.8633702737,0.402102936868
El Palmar,-0.417982413876,2023-01-01,53.2047926126,0.247247609958
El Picacho,0.284608930349,2023-01-01,35.4167466414,0.68972882988
La Pava,0.748189330101,2023-01-01,53.0271347228,0.597986356163
Olá (Cabecera),-0.472028885037,2023-01-01,39.7398837792,0.526300337881
Cañaveral,0.0915241271723,2023-01-01,64.5152013518,0.471094552817
Chiguirí Arriba,-0.361620410459,2023-01-01,46.3200369595,0.780563679205
